retroID,Y,team,W,L,G,GS,IP,SO,BAA,ERA
quinj001,2016,CHA,13,12,32,32,624,181,0.24600000000000002,3.2
quinj001,2017,CHA,4,8,18,18,313,109,0.24600000000000002,4.49
quinj001,2017,CHN,7,3,14,14,253,98,0.228,3.74
quinj001,2018,CHN,13,11,32,32,523,158,0.24600000000000002,4.03
quinj001,2019,CHN,13,9,32,31,513,152,0.282,4.68
rosst001,2012,OAK,2,11,18,13,220,46,0.327,6.5
rosst001,2013,SDN,3,8,35,16,375,119,0.225,3.17
rosst001,2014,SDN,13,14,31,31,587,195,0.23,2.81
rosst001,2015,SDN,10,12,33,33,588,212,0.237,3.26
rosst001,2018,SDN,6,9,22,22,370,107,0.24,4.45
salec001,2012,CHA,17,8,30,29,576,192,0.235,3.05
salec001,2013,CHA,11,14,30,30,643,226,0.23,3.07
salec001,2014,CHA,12,4,26,26,522,208,0.205,2.17
salec001,2015,CHA,13,11,31,31,626,274,0.233,3.41
salec001,2016,CHA,17,10,32,32,680,233,0.22699999999999998,3.34
salec001,2017,BOS,17,8,32,32,643,308,0.20800000000000002,2.9
salec001,2018,BOS,12,4,27,27,474,237,0.18100000000000002,2.11
salec001,2019,BOS,6,11,25,25,442,218,0.221,4.4
samaj001,2012,CHN,9,13,28,28,524,180,0.24,3.81
samaj001,2013,CHN,8,13,33,33,641,214,0.255,4.34
samaj001,2014,CHN,2,7,17,17,324,103,0.245,2.83
samaj001,2014,OAK,5,6,16,16,335,99,0.22399999999999998,3.14
samaj001,2015,CHA,11,13,32,32,642,163,0.273,4.96
samaj001,2016,SFN,12,11,32,32,610,167,0.249,3.81
samaj001,2017,SFN,9,15,32,32,623,205,0.255,4.42
samaj001,2019,SFN,11,12,32,32,544,140,0.225,3.52
smitw002,2012,KCA,6,9,16,16,269,59,0.313,5.32
smyld001,2012,DET,4,3,23,18,298,94,0.247,3.99
smyld001,2014,DET,6,9,21,18,316,89,0.271,3.93
smyld001,2016,TBA,7,12,30,30,526,167,0.259,4.88
stras001,2012,WAS,15,6,28,28,478,197,0.23,3.16
stras001,2013,WAS,8,9,30,30,549,191,0.207,3.0
stras001,2014,WAS,14,11,34,34,645,242,0.245,3.14
stras001,2015,WAS,11,7,23,23,382,155,0.23600000000000002,3.46
stras001,2016,WAS,15,4,24,24,443,183,0.218,3.6
stras001,2017,WAS,15,4,28,28,526,204,0.204,2.52
stras001,2018,WAS,10,7,22,22,390,156,0.24,3.74
stras001,2019,WAS,18,6,33,33,627,251,0.21,3.32
stule002,2012,SDN,8,3,18,14,277,51,0.249,2.92
stule002,2013,SDN,11,13,33,33,611,131,0.27399999999999997,3.93
stule002,2014,SDN,8,17,32,32,528,111,0.28300000000000003,4.3
whita001,2012,COL,2,9,23,20,294,64,0.28800000000000003,5.51
archc001,2013,TBA,9,7,23,23,386,101,0.226,3.22
archc001,2014,TBA,10,9,32,32,584,173,0.243,3.33
archc001,2015,TBA,12,13,34,34,636,252,0.22,3.23
archc001,2016,TBA,9,19,33,33,604,233,0.23800000000000002,4.02
archc001,2017,TBA,10,12,34,34,603,249,0.24600000000000002,4.07
archc001,2018,TBA,3,5,17,17,288,102,0.271,4.31
archc001,2019,PIT,3,9,23,23,359,143,0.249,5.19
axeld001,2013,CHA,4,11,30,20,385,73,0.318,5.68
casha001,2013,SDN,10,9,31,26,525,128,0.233,3.09
casha001,2014,SDN,5,7,19,19,370,93,0.235,2.55
casha001,2015,SDN,6,16,31,31,554,165,0.27899999999999997,4.34
casha001,2016,SDN,4,7,16,16,238,67,0.264,4.76
casha001,2017,TEX,11,11,28,28,500,86,0.25,3.4
casha001,2018,BAL,4,15,28,28,459,99,0.29100000000000004,5.29
casha001,2019,BAL,9,3,17,17,289,66,0.23399999999999999,3.83
cingt001,2013,CIN,7,4,23,18,314,120,0.196,2.92
coleg001,2013,PIT,10,7,19,19,352,100,0.253,3.22
coleg001,2014,PIT,11,5,22,22,414,138,0.248,3.65
coleg001,2015,PIT,19,8,32,32,624,202,0.239,2.6
coleg001,2016,PIT,7,10,21,21,348,98,0.289,3.88
coleg001,2017,PIT,12,12,33,33,609,196,0.254,4.26
coleg001,2018,HOU,15,5,32,32,601,276,0.198,2.88
coleg001,2019,HOU,20,5,33,33,637,326,0.18600000000000003,2.5
eovan001,2013,MIA,4,6,18,18,319,78,0.249,3.39
eovan001,2014,MIA,6,14,33,33,599,142,0.282,4.37
eovan001,2015,NYA,14,3,27,27,463,121,0.285,4.2
eovan001,2016,NYA,9,8,24,21,374,97,0.255,4.76
fernj003,2013,MIA,12,6,28,28,518,187,0.182,2.19
fernj003,2016,MIA,16,8,29,29,547,253,0.22399999999999998,2.86
grimj002,2013,TEX,7,7,17,17,267,68,0.314,6.37
harvm001,2013,NYN,9,5,26,26,535,191,0.209,2.27
harvm001,2015,NYN,13,8,29,29,568,188,0.222,2.71
harvm001,2016,NYN,4,10,17,17,278,76,0.302,4.86
harvm001,2017,NYN,5,7,19,18,278,67,0.295,6.7
harvm001,2018,CIN,7,7,24,24,384,111,0.264,4.5
klubc001,2013,CLE,11,5,26,24,442,136,0.271,3.85
klubc001,2014,CLE,18,9,34,34,707,269,0.233,2.44
klubc001,2015,CLE,9,16,32,32,666,245,0.231,3.49
klubc001,2016,CLE,18,9,32,32,645,227,0.21600000000000003,3.14
klubc001,2017,CLE,18,4,29,29,611,265,0.193,2.25
klubc001,2018,CLE,20,7,33,33,645,222,0.223,2.89
koeht001,2013,MIA,5,10,29,23,429,92,0.261,4.41
koeht001,2014,MIA,10,10,32,32,574,153,0.248,3.81
koeht001,2015,MIA,11,14,32,31,562,137,0.255,4.08
koeht001,2016,MIA,9,13,33,33,530,147,0.261,4.33
lockj001,2013,PIT,10,7,30,30,499,125,0.242,3.52
lockj001,2014,PIT,7,6,21,21,394,89,0.257,3.91
lockj001,2015,PIT,8,11,30,30,505,129,0.27399999999999997,4.49
lockj001,2016,PIT,9,8,30,19,382,73,0.298,5.44
maurb001,2013,SEA,5,8,22,14,270,70,0.311,6.3
mills001,2013,SLN,15,9,31,31,520,169,0.23399999999999999,3.06
mills001,2014,SLN,10,9,32,31,549,127,0.23600000000000002,3.74
mills001,2015,ATL,6,17,33,33,616,171,0.23800000000000002,3.02
mills001,2016,ARI,3,12,20,20,303,70,0.31,6.15
peacb001,2013,HOU,5,6,18,14,250,77,0.24100000000000002,5.18
peacb001,2014,HOU,4,9,28,24,395,119,0.267,4.72
peacb001,2017,HOU,13,2,34,21,396,161,0.20600000000000002,3.0
peacb001,2019,HOU,7,6,23,15,275,96,0.22699999999999998,4.12
peraw001,2013,MIL,11,15,32,32,550,129,0.264,4.37
peraw001,2014,MIL,17,11,32,32,596,154,0.261,3.53
peraw001,2015,MIL,5,10,20,20,326,60,0.302,4.72
peraw001,2016,MIL,7,11,23,23,383,93,0.305,4.86
perem004,2013,TEX,10,6,20,20,373,84,0.267,3.62
perem004,2015,TEX,3,6,14,14,236,48,0.285,4.46
perem004,2016,TEX,10,11,33,33,596,103,0.27,4.39
perem004,2017,TEX,13,12,32,32,555,115,0.301,4.82
perem004,2018,TEX,2,7,22,15,256,52,0.32899999999999996,6.22
perem004,2019,MIN,10,7,32,29,496,135,0.27899999999999997,5.12
pettj001,2013,PHI,5,4,18,18,301,66,0.284,4.04
ramie004,2013,SEA,5,3,14,13,217,57,0.273,4.98
ramie004,2014,SEA,1,6,17,14,226,60,0.27699999999999997,5.26
ramie004,2015,TBA,11,6,34,27,490,126,0.23600000000000002,3.75
redmt002,2013,TOR,4,3,17,14,231,76,0.239,4.32
richg002,2013,ANA,7,8,47,17,435,101,0.26899999999999996,4.16
richg002,2014,ANA,13,4,26,26,506,164,0.201,2.61
richg002,2015,ANA,15,12,32,32,622,176,0.23600000000000002,3.65
richg002,2018,ANA,5,4,16,16,229,87,0.222,3.66
rusic001,2013,CHN,2,6,13,13,199,36,0.261,3.93
rusic001,2015,COL,6,10,24,22,395,86,0.31,5.33
ryu-h001,2013,LAN,14,8,30,30,576,154,0.252,3.0
ryu-h001,2014,LAN,14,7,26,26,456,139,0.257,3.38
ryu-h001,2017,LAN,5,9,25,24,380,116,0.263,3.77
ryu-h001,2018,LAN,7,3,15,15,247,89,0.221,1.97
ryu-h001,2019,LAN,14,5,29,29,548,163,0.23399999999999999,2.32
santh001,2013,CHA,4,9,34,23,447,137,0.243,3.56
santh001,2014,ANA,6,9,30,24,382,108,0.248,3.75
santh001,2015,ANA,9,9,33,32,542,162,0.22699999999999998,3.59
santh001,2016,ANA,10,4,22,22,362,107,0.233,4.25
santh001,2017,MIN,4,8,15,14,211,51,0.255,5.63
strad003,2013,OAK,10,8,27,27,457,124,0.233,3.96
strad003,2016,CIN,14,8,34,31,574,162,0.22,3.76
strad003,2017,MIA,10,9,33,33,545,170,0.256,4.26
strad003,2018,MIA,5,6,23,23,367,99,0.237,4.12
tehej001,2013,ATL,14,8,30,30,557,170,0.24600000000000002,3.2
tehej001,2014,ATL,14,13,33,33,663,186,0.23199999999999998,2.89
tehej001,2015,ATL,11,8,33,33,602,171,0.253,4.04
tehej001,2016,ATL,7,10,30,30,564,167,0.223,3.21
tehej001,2017,ATL,11,13,32,32,565,151,0.257,4.49
tehej001,2018,ATL,9,9,31,31,527,162,0.196,3.94
tehej001,2019,ATL,10,11,33,33,524,162,0.22899999999999998,3.81
tepen001,2013,TEX,4,6,19,17,279,76,0.272,4.84
tepen001,2014,TEX,5,11,23,22,378,56,0.267,4.36
turnj002,2013,MIA,3,8,20,20,354,77,0.262,3.74
wheez001,2013,NYN,7,5,17,17,300,84,0.243,3.42
wheez001,2014,NYN,11,11,32,32,556,187,0.24,3.54
wheez001,2017,NYN,3,7,17,17,259,81,0.284,5.21
wheez001,2018,NYN,12,7,29,29,547,179,0.225,3.31
wheez001,2019,NYN,11,8,31,31,586,195,0.258,3.96
andec001,2014,ARI,9,7,21,21,343,105,0.268,4.01
andec001,2015,ARI,6,6,27,27,458,111,0.272,4.3
andec001,2016,MIL,9,11,31,30,455,120,0.266,4.39
andec001,2017,MIL,12,4,25,25,424,133,0.22,2.74
andec001,2018,MIL,9,8,30,30,474,128,0.228,3.93
andec001,2019,MIL,8,4,32,27,417,124,0.24,4.21
bauet001,2014,CLE,5,8,26,26,459,143,0.259,4.18
bauet001,2015,CLE,11,12,31,30,528,170,0.23199999999999998,4.55
bauet001,2016,CLE,12,8,35,28,570,168,0.248,4.26
bauet001,2017,CLE,17,9,32,31,529,196,0.266,4.19
bauet001,2018,CLE,12,6,28,27,526,221,0.20800000000000002,2.21
bauet001,2019,CLE,9,8,24,24,470,185,0.218,3.79
buchd001,2014,PHI,6,8,20,20,353,71,0.264,3.75
buchd001,2015,PHI,2,9,15,15,224,44,0.34600000000000003,6.99
carrs001,2014,CHA,5,10,26,19,388,64,0.289,4.8
chavj001,2014,OAK,8,8,32,21,438,136,0.253,3.45
chavj001,2015,OAK,7,15,30,26,471,136,0.268,4.18
chavj001,2017,ANA,7,11,38,21,414,119,0.276,5.35
cosaj001,2014,HOU,9,7,20,20,349,75,0.267,4.41
cosaj001,2015,MIA,2,5,14,13,209,47,0.243,4.52
degrj001,2014,NYN,9,6,22,22,421,144,0.228,2.69
degrj001,2015,NYN,14,8,30,30,573,205,0.215,2.54
degrj001,2016,NYN,7,8,24,24,444,143,0.255,3.04
degrj001,2017,NYN,15,10,31,31,604,239,0.237,3.53
degrj001,2018,NYN,10,9,32,32,651,269,0.196,1.7
degrj001,2019,NYN,11,8,32,32,612,255,0.207,2.43
delar003,2014,BOS,4,8,19,18,305,74,0.293,4.43
delar003,2015,ARI,14,9,32,32,566,150,0.265,4.67
despo001,2014,SDN,4,7,16,16,289,65,0.237,3.36
despo001,2015,SDN,5,9,34,18,377,69,0.287,5.8
eliar001,2014,SEA,10,12,29,29,491,143,0.248,3.85
eliar001,2015,SEA,5,8,22,20,346,97,0.245,4.14
gausk001,2014,BAL,7,7,20,20,340,88,0.26,3.57
gausk001,2015,BAL,4,7,25,17,337,103,0.251,4.25
gausk001,2016,BAL,9,12,30,30,539,174,0.262,3.61
gausk001,2017,BAL,11,12,34,34,560,179,0.28300000000000003,4.68
gausk001,2018,BAL,5,8,21,21,372,104,0.281,4.43
gausk001,2019,ATL,3,7,16,16,240,85,0.29,6.19
gibsk002,2014,MIN,13,12,31,31,538,107,0.258,4.47
gibsk002,2015,MIN,11,11,32,32,584,145,0.252,3.84
gibsk002,2016,MIN,6,11,25,25,442,104,0.298,5.07
gibsk002,2017,MIN,12,10,29,29,474,121,0.292,5.07
gibsk002,2018,MIN,10,13,32,32,590,179,0.24100000000000002,3.62
gibsk002,2019,MIN,13,7,34,29,480,160,0.275,4.84
grays001,2014,OAK,14,10,33,33,657,183,0.23199999999999998,3.08
grays001,2015,OAK,14,7,31,31,624,169,0.217,2.73
grays001,2016,OAK,5,11,22,22,351,94,0.28600000000000003,5.69
grays001,2017,OAK,6,5,16,16,291,94,0.22899999999999998,3.43
grays001,2018,NYA,11,9,30,23,391,123,0.27,4.9
grays001,2019,CIN,11,8,31,31,526,205,0.196,2.87
grees005,2014,NYA,5,4,15,14,236,81,0.262,3.78
grees005,2015,DET,4,8,18,16,251,50,0.308,6.88
handb001,2014,MIA,3,8,32,16,333,67,0.264,4.38
hendk001,2014,CHN,7,2,13,13,241,47,0.242,2.46
hendk001,2015,CHN,8,7,32,32,540,167,0.244,3.95
hendk001,2016,CHN,16,8,31,30,570,170,0.207,2.13
hendk001,2017,CHN,7,5,24,24,419,123,0.242,3.03
hendk001,2018,CHN,14,11,33,33,597,161,0.247,3.44
hendk001,2019,CHN,11,10,30,30,531,150,0.249,3.46
houst002,2014,CLE,5,3,19,18,306,80,0.284,3.35
hutcd001,2014,TOR,11,13,32,32,554,184,0.245,4.48
hutcd001,2015,TOR,13,5,30,28,451,129,0.297,5.57
martn002,2014,TEX,5,12,29,24,421,77,0.275,4.55
martn002,2015,TEX,7,7,24,21,375,77,0.27399999999999997,3.96
martn002,2017,TEX,3,8,23,18,334,67,0.27899999999999997,5.66
matzt001,2014,COL,6,11,20,19,353,91,0.267,4.05
mchuc001,2014,HOU,11,9,25,25,464,157,0.20800000000000002,2.73
mchuc001,2015,HOU,19,7,32,32,611,171,0.263,3.89
mchuc001,2016,HOU,13,10,33,33,554,177,0.282,4.34
moraf001,2014,COL,6,9,38,22,427,100,0.29600000000000004,5.37
nunov001,2014,NYA,2,5,17,14,234,60,0.282,5.42
nunov001,2014,ARI,0,7,14,14,251,69,0.228,3.76
oberb001,2014,HOU,5,13,24,24,431,94,0.295,4.39
odorj001,2014,TBA,11,13,31,31,504,174,0.242,4.13
odorj001,2015,TBA,9,9,28,28,508,150,0.231,3.35
odorj001,2016,TBA,10,6,33,33,563,166,0.24100000000000002,3.69
odorj001,2017,TBA,10,8,28,28,430,127,0.22,4.14
odorj001,2018,MIN,7,10,32,32,493,162,0.242,4.49
odorj001,2019,MIN,15,7,30,30,477,178,0.23399999999999999,3.51
paxtj001,2014,SEA,6,4,13,13,222,59,0.223,3.04
paxtj001,2015,SEA,3,4,13,13,201,56,0.253,3.9
paxtj001,2016,SEA,6,7,20,20,363,117,0.27899999999999997,3.79
paxtj001,2017,SEA,12,5,24,24,408,156,0.223,2.98
paxtj001,2018,SEA,11,6,28,28,481,208,0.22399999999999998,3.76
paxtj001,2019,NYA,15,6,29,29,452,186,0.242,3.82
pheld001,2014,NYA,5,5,32,17,339,92,0.263,4.38
pheld001,2015,MIA,4,8,23,19,336,77,0.272,4.5
roart001,2014,WAS,15,10,31,31,596,138,0.239,2.85
roart001,2016,WAS,16,10,34,33,630,172,0.228,2.83
roart001,2017,WAS,13,11,32,30,544,166,0.254,4.67
roart001,2018,WAS,9,15,31,30,541,146,0.262,4.34
roart001,2019,CIN,6,7,21,21,331,108,0.273,4.24
salad001,2014,CLE,6,8,20,20,330,120,0.272,4.25
salad001,2015,CLE,14,10,30,30,555,195,0.226,3.45
salad001,2016,CLE,11,6,25,25,412,161,0.235,3.87
salad001,2017,CLE,5,6,23,19,309,145,0.242,4.28
shoem001,2014,ANA,16,4,27,20,408,124,0.24100000000000002,3.04
shoem001,2015,ANA,7,10,25,24,406,116,0.259,4.46
shoem001,2016,ANA,9,13,27,27,480,143,0.266,3.88
shoem001,2017,ANA,6,3,14,14,233,69,0.251,4.52
skagt001,2014,ANA,5,5,18,18,339,86,0.253,4.3
skagt001,2017,ANA,2,6,16,16,255,76,0.27399999999999997,4.55
skagt001,2018,ANA,8,10,24,24,376,129,0.262,4.02
skagt001,2019,ANA,7,7,15,15,239,78,0.242,4.29
strom001,2014,TOR,11,6,26,20,392,111,0.25,3.65
strom001,2016,TOR,9,10,32,32,612,166,0.264,4.37
strom001,2017,TOR,13,9,33,33,603,164,0.264,3.09
strom001,2018,TOR,4,9,19,19,307,77,0.28300000000000003,5.54
strom001,2019,TOR,6,11,21,21,374,99,0.248,2.96
tanam001,2014,NYA,13,5,20,20,409,141,0.24,2.77
tanam001,2015,NYA,12,7,24,24,462,139,0.221,3.51
tanam001,2016,NYA,14,4,31,31,599,165,0.23600000000000002,3.07
tanam001,2017,NYA,13,12,30,30,535,194,0.257,4.74
tanam001,2018,NYA,12,6,27,27,468,159,0.24,3.75
tanam001,2019,NYA,11,9,32,31,546,149,0.261,4.45
venty001,2014,KCA,14,10,31,30,549,159,0.24,3.2
venty001,2015,KCA,13,8,28,28,490,156,0.248,4.08
venty001,2016,KCA,11,12,32,32,558,144,0.263,4.45
wachm001,2014,SLN,5,6,19,19,321,94,0.23399999999999999,3.2
wachm001,2015,SLN,17,7,30,30,544,153,0.23600000000000002,3.38
wachm001,2016,SLN,7,7,27,24,414,114,0.289,5.09
wachm001,2017,SLN,12,9,30,30,497,158,0.267,4.13
wachm001,2018,SLN,8,2,15,15,253,71,0.221,3.2
wachm001,2019,SLN,6,7,29,24,380,104,0.29,4.76
wadat001,2014,CHN,4,4,13,13,208,57,0.254,3.25
wooda002,2014,ATL,11,11,35,24,515,170,0.239,2.78
wooda002,2015,ATL,7,6,20,20,358,90,0.28800000000000003,3.54
wooda002,2017,LAN,16,3,27,25,457,151,0.217,2.72
wooda002,2018,LAN,9,7,33,27,455,135,0.247,3.68
workb001,2014,BOS,1,10,19,15,261,70,0.263,5.17
andec002,2015,CLE,7,3,15,15,274,44,0.231,3.05
bassc001,2015,OAK,1,8,18,13,258,64,0.244,3.56
bassc001,2019,OAK,10,5,28,25,432,141,0.22899999999999998,3.81
bettc001,2015,COL,8,6,20,20,345,98,0.268,4.23
bettc001,2016,COL,14,8,32,32,558,138,0.278,4.79
bettc001,2018,COL,5,2,27,20,361,80,0.265,5.01
bolsm001,2015,LAN,6,6,21,21,328,98,0.251,3.62
butle001,2015,COL,3,10,16,16,238,44,0.322,5.9
coloa001,2015,TBA,8,5,43,13,329,88,0.271,3.94
desca001,2015,CIN,9,13,31,31,554,151,0.273,4.05
desca001,2016,CIN,9,5,20,20,370,105,0.259,3.28
desca001,2018,CIN,7,8,21,21,345,108,0.266,4.93
desca001,2019,CIN,9,9,31,31,500,167,0.23800000000000002,3.89
foltm001,2015,ATL,4,6,18,15,260,77,0.313,5.71
foltm001,2016,ATL,9,5,22,22,370,111,0.263,4.31
foltm001,2017,ATL,10,13,29,28,462,143,0.27699999999999997,4.79
foltm001,2018,ATL,13,10,31,31,549,202,0.195,2.85
foltm001,2019,ATL,8,6,21,21,351,105,0.244,4.54
friac001,2015,LAN,5,5,17,13,233,43,0.297,4.06
gravk001,2015,OAK,6,9,21,21,347,77,0.276,4.05
gravk001,2016,OAK,10,11,31,31,558,108,0.271,4.11
gravk001,2017,OAK,6,4,19,19,316,70,0.28,4.19
hahnj001,2015,OAK,6,6,16,16,290,64,0.23800000000000002,3.35
hahnj001,2017,OAK,3,6,14,13,209,55,0.28300000000000003,5.3
heana001,2015,ANA,6,4,18,18,317,78,0.248,3.49
heana001,2018,ANA,9,10,30,30,540,180,0.248,4.15
heana001,2019,ANA,4,6,18,18,286,118,0.251,4.91
hestc001,2015,SFN,12,11,31,31,533,141,0.253,3.95
igler001,2015,CIN,3,7,18,16,286,104,0.228,4.15
jungt001,2015,MIL,9,8,21,21,358,107,0.24100000000000002,3.77
karnn001,2015,TBA,7,5,27,26,441,145,0.239,3.67
karnn001,2016,SEA,6,2,22,15,283,101,0.259,5.15
lorem002,2015,CIN,4,9,27,21,340,83,0.292,5.4
martc006,2015,SLN,14,7,31,29,539,184,0.25,3.01
martc006,2016,SLN,16,9,31,31,586,174,0.233,3.04
martc006,2017,SLN,12,11,32,32,615,217,0.23199999999999998,3.64
martc006,2018,SLN,8,6,33,18,356,117,0.228,3.11
may-t001,2015,MIN,8,9,48,16,344,110,0.27899999999999997,4.0
mccul002,2015,HOU,6,7,22,22,377,129,0.226,3.22
mccul002,2016,HOU,6,5,14,14,243,106,0.261,3.22
mccul002,2017,HOU,7,4,22,22,356,132,0.249,4.25
mccul002,2018,HOU,10,6,25,22,385,142,0.215,3.86
montm002,2015,SEA,4,6,16,16,270,64,0.261,4.6
montm002,2017,CHN,7,8,44,14,392,100,0.21899999999999997,3.38
montm002,2018,CHN,5,6,38,19,372,86,0.272,3.99
montm002,2019,KCA,2,7,13,13,192,51,0.31,4.64
morga001,2015,PHI,5,7,15,15,253,49,0.26899999999999996,4.48
morga001,2016,PHI,2,11,23,21,340,95,0.303,6.04
nelsj004,2015,MIL,11,13,30,30,532,148,0.24600000000000002,4.11
nelsj004,2016,MIL,8,16,32,32,538,140,0.268,4.62
nelsj004,2017,MIL,12,6,29,29,526,199,0.257,3.49
nolaa001,2015,PHI,6,2,13,13,233,68,0.251,3.59
nolaa001,2016,PHI,6,9,20,20,333,121,0.264,4.78
nolaa001,2017,PHI,12,11,27,27,504,184,0.24100000000000002,3.54
nolaa001,2018,PHI,17,6,33,33,637,224,0.19699999999999998,2.37
nolaa001,2019,PHI,12,7,34,34,607,229,0.233,3.87
perew001,2015,ATL,7,6,23,20,350,73,0.29100000000000004,4.78
ray-r002,2015,ARI,5,12,23,23,383,119,0.255,3.52
ray-r002,2016,ARI,8,15,32,32,523,218,0.267,4.9
ray-r002,2017,ARI,15,5,28,28,486,218,0.19899999999999998,2.89
ray-r002,2018,ARI,6,2,24,24,371,165,0.21600000000000003,3.93
ray-r002,2019,ARI,12,8,33,33,523,235,0.23399999999999999,4.34
rodoc001,2015,CHA,9,6,26,23,418,139,0.251,3.75
rodoc001,2016,CHA,9,10,28,28,495,168,0.273,4.04
rodoc001,2018,CHA,6,8,20,20,362,90,0.22,4.18
rodre004,2015,BOS,10,6,21,21,365,98,0.255,3.85
rodre004,2016,BOS,3,7,20,20,321,100,0.24100000000000002,4.71
rodre004,2017,BOS,6,7,25,24,412,150,0.24100000000000002,4.19
rodre004,2018,BOS,13,5,27,23,389,146,0.23800000000000002,3.82
rodre004,2019,BOS,19,6,34,34,610,213,0.253,3.81
rossj002,2015,WAS,5,5,16,13,230,69,0.223,3.64
rossj002,2016,WAS,7,5,19,19,315,93,0.26899999999999996,3.43
rossj002,2017,WAS,5,3,13,13,221,68,0.297,5.01
syndn001,2015,NYN,9,7,24,24,450,166,0.225,3.24
syndn001,2016,NYN,14,9,31,30,551,218,0.243,2.6
syndn001,2018,NYN,13,4,25,25,463,155,0.25,3.03
syndn001,2019,NYN,10,8,32,32,593,202,0.256,4.28
walkt004,2015,SEA,11,8,29,29,509,157,0.252,4.56
walkt004,2016,SEA,8,11,25,25,403,119,0.247,4.22
walkt004,2017,ARI,9,9,28,28,472,146,0.247,3.49
warra001,2015,NYA,7,7,43,17,394,104,0.23600000000000002,3.29
wislm001,2015,ATL,8,8,20,19,327,72,0.28,4.71
wislm001,2016,ATL,7,13,27,26,470,115,0.259,5.0
adlet001,2016,CIN,4,4,13,13,209,47,0.251,4.0
adlet001,2017,CIN,5,11,30,20,367,108,0.264,5.52
andet002,2016,COL,5,6,19,19,343,99,0.272,3.54
andet002,2017,COL,6,6,17,15,258,81,0.26899999999999996,4.81
andet002,2018,COL,7,9,32,32,528,164,0.248,4.55
andrm001,2016,TBA,8,8,29,19,383,109,0.265,4.37
andrm001,2017,TBA,5,5,18,17,258,76,0.264,4.5
berrj001,2016,MIN,3,7,14,14,175,49,0.31,8.02
berrj001,2017,MIN,14,8,26,25,437,139,0.239,3.89
berrj001,2018,MIN,12,11,32,32,577,202,0.222,3.84
berrj001,2019,MIN,14,8,32,32,601,195,0.251,3.68
blaia001,2016,ATL,2,7,15,15,210,46,0.299,7.59
boydm001,2016,DET,6,5,20,18,292,82,0.258,4.53
boydm001,2017,DET,6,11,26,25,405,110,0.29100000000000004,5.27
boydm001,2018,DET,9,13,31,31,511,159,0.228,4.39
boydm001,2019,DET,9,12,32,32,556,238,0.247,4.56
brada001,2016,ARI,8,9,26,26,425,143,0.276,5.02
bundd001,2016,BAL,10,6,36,14,329,104,0.257,4.02
bundd001,2017,BAL,13,9,28,28,509,152,0.24,4.24
bundd001,2018,BAL,8,16,31,31,515,184,0.27399999999999997,5.45
bundd001,2019,BAL,7,14,30,30,485,162,0.256,4.79
conla001,2016,MIA,8,6,25,25,400,124,0.25,3.85
conla001,2017,MIA,8,8,22,20,308,72,0.28300000000000003,6.14
daviz001,2016,MIL,11,7,28,28,490,135,0.263,3.97
daviz001,2017,MIL,17,9,33,33,574,124,0.275,3.9
daviz001,2018,MIL,2,7,13,13,198,49,0.26899999999999996,4.77
daviz001,2019,MIL,10,7,31,31,479,102,0.256,3.55
dufft001,2016,MIN,9,12,26,26,399,114,0.301,6.43
eickj001,2016,PHI,11,14,33,33,592,167,0.251,3.65
eickj001,2017,PHI,4,8,24,24,384,118,0.281,4.71
finnb001,2016,CIN,10,11,31,31,516,145,0.23600000000000002,3.98
fulmm001,2016,DET,11,7,26,26,477,132,0.231,3.06
fulmm001,2017,DET,10,12,25,25,494,114,0.243,3.83
fulmm001,2018,DET,3,12,24,24,397,110,0.254,4.69
grayj003,2016,COL,10,10,29,29,504,185,0.243,4.61
grayj003,2017,COL,10,4,20,20,331,112,0.266,3.67
grayj003,2018,COL,12,9,31,31,517,183,0.266,5.12
grayj003,2019,COL,11,8,26,25,450,150,0.259,3.84
guerj003,2016,MIL,9,3,20,20,365,100,0.213,2.81
guerj003,2017,MIL,1,4,21,14,211,67,0.23,5.12
guerj003,2018,MIL,6,9,31,26,423,136,0.264,4.09
kuhlc001,2016,PIT,5,4,14,14,212,53,0.267,4.2
kuhlc001,2017,PIT,8,11,31,31,472,142,0.26899999999999996,4.35
kuhlc001,2018,PIT,5,5,16,16,255,81,0.275,4.55
lambj002,2016,CIN,1,7,14,14,210,58,0.303,6.43
maedk001,2016,LAN,16,11,32,32,527,179,0.22899999999999998,3.48
maedk001,2017,LAN,13,6,29,25,403,140,0.23800000000000002,4.22
maedk001,2018,LAN,8,10,39,20,376,153,0.24,3.81
maedk001,2019,LAN,10,8,37,26,461,169,0.20199999999999999,4.04
manas001,2016,OAK,7,9,25,24,434,124,0.248,3.86
manas001,2017,OAK,12,10,29,29,476,140,0.268,4.37
manas001,2018,OAK,12,9,27,27,482,108,0.23199999999999998,3.59
matzs001,2016,NYN,9,8,22,22,397,129,0.257,3.4
matzs001,2017,NYN,2,7,13,13,200,48,0.305,6.08
matzs001,2018,NYN,5,11,30,30,462,152,0.23199999999999998,3.97
matzs001,2019,NYN,11,10,32,30,481,153,0.26,4.21
mengd001,2016,OAK,2,9,14,14,216,71,0.284,6.5
mengd001,2018,OAK,7,6,22,17,347,72,0.23399999999999999,4.05
nicoj001,2016,MIA,3,6,18,13,238,37,0.307,4.99
norrd002,2016,DET,4,2,14,13,208,71,0.271,3.38
norrd002,2017,DET,5,8,22,18,305,86,0.295,5.31
