dt,ANA,ARI,ATL,BAL,BOS,CHA,CHN,CIN,CLE,COL,DET,HOU,KCA,LAN,MIA,MIL,MIN,NYA,NYN,OAK,PHI,PIT,SDN,SEA,SFN,SLN,TBA,TEX,TOR,WAS
2000-04-24,1484.450396813839,1513.9228374099443,1531.5867945491793,1521.9203600251133,1514.4809938142835,1529.5441350785966,1471.5085026570741,1483.7441654169838,1511.9854865209331,1503.5974983846259,1453.823095874668,1471.2042381039394,1471.8825034932765,1518.66719539281,1518.7313295603446,1479.100760795819,1495.9644317847988,1536.4047916006496,1524.415725610096,1493.0446698568132,1475.3823117796464,1472.7830828947208,1509.9970957213964,1522.4493436395173,1491.906109755525,1526.168800472983,1484.4499799520183,1479.3909023025815,1500.2089092429112,1507.2835514949118
2000-04-25,1489.988986862556,1513.9228374099443,1531.5867945491793,1515.711822529036,1506.3743355013407,1535.7526725746739,1471.5085026570741,1483.7441654169838,1518.9421617210016,1503.5974983846259,1448.284505825951,1471.2042381039394,1471.8825034932765,1512.3553542309485,1523.6766795322653,1479.100760795819,1503.9381715702818,1528.4310518151665,1530.7275667719575,1486.6358860349496,1470.4369618077258,1472.7830828947208,1509.9970957213964,1515.4926684394488,1491.906109755525,1526.168800472983,1484.4499799520183,1487.4975606155242,1506.6176930647748,1507.2835514949118
2000-04-26,1481.7463503126899,1518.9886626325178,1537.317520717514,1522.9711641105282,1512.3633461764625,1528.4933309931816,1464.7681673782033,1478.9922072493148,1512.225933903098,1497.1487227635885,1456.5271423758172,1477.9445733828102,1479.1302454536733,1506.6246280626137,1515.994582769342,1474.3330772070638,1511.3680620531077,1521.0011613323406,1535.4795249396266,1494.1101875089093,1465.3711365851523,1480.9391780891872,1501.84100052693,1522.2088962573525,1499.5882065184483,1530.9364840617384,1477.2022379916216,1481.5085499404024,1499.143391590815,1513.7323271159491
2000-04-27,1487.4873531562664,1523.737004108175,1542.6227610163062,1516.667604482776,1517.9267968443623,1534.796890620934,1471.9734205774264,1487.4845430376347,1519.1656018248148,1491.224109854094,1450.7861395322407,1470.739320183587,1485.7889338454434,1501.3193877638216,1508.8548322440397,1469.913507263011,1505.1759711141112,1527.193252271337,1526.9871891513067,1487.6241274912973,1460.6227951094952,1488.3944951388385,1494.3856834772787,1515.2692283356357,1506.7279570437506,1535.356054005791,1470.5435495998515,1475.9450992725026,1505.6294516084272,1519.6569400254436
2000-04-28,1480.1258130208444,1514.5730493786969,1547.5635230359776,1510.8352899725182,1517.9267968443623,1540.6292051311916,1478.690168353132,1495.4660544374813,1519.1656018248148,1491.224109854094,1450.7861395322407,1464.0225724078814,1485.7889338454434,1496.3786257441502,1508.8548322440397,1478.77043319931,1505.1759711141112,1527.193252271337,1519.00567775146,1487.6241274912973,1469.7867498389733,1481.9270212623703,1500.8531573537468,1515.2692283356357,1506.7279570437506,1526.4991280694921,1477.9050897352736,1475.9450992725026,1505.6294516084272,1519.6569400254436
2000-04-29,1473.3177648835988,1506.5388887225183,1552.4426712215961,1516.1109512288674,1511.4168874614936,1544.2331750635979,1486.7243290093106,1488.2516490055086,1525.6755112076835,1498.900729780977,1447.1821695998344,1471.2840104365341,1493.6348525260546,1503.4624431412526,1501.7710148469373,1471.5089951706573,1497.8705242467825,1532.9325550061808,1511.3290578245771,1494.929574358626,1465.1709112359483,1489.141426694343,1495.9740091681283,1507.4233096550245,1500.6685542570285,1531.114966672517,1484.7131378725192,1470.6694380161534,1499.8901488735835,1525.7163428121657
2000-04-30,1480.5058532910582,1512.4181486041427,1556.991325340259,1521.0197279405238,1505.4286324681952,1547.6257963107373,1480.8450691276862,1494.9140799154025,1531.6637662009819,1492.7609641217086,1443.789548352695,1478.0403467258286,1487.4885865643225,1509.9839324820366,1495.2495255061533,1464.7526588813628,1491.0949374468648,1525.1906294073685,1517.4688234838454,1501.7051611585437,1460.8717704673247,1482.4789957844491,1491.4253550494655,1513.5695756167565,1508.2036148438617,1535.4141074411407,1477.5250494650597,1465.760661304497,1507.6320744723957,1518.1812822253326
2000-05-01,1487.1043020014688,1517.8850634917383,1561.2493811153865,1512.463835837976,1512.9067550030072,1537.0241044336124,1475.3781542400907,1501.127214501584,1524.1856436661699,1487.076931218958,1454.39124022982,1470.766555073036,1495.1975774761947,1515.9806202226553,1489.2528377655347,1472.0264505341554,1484.8038905295139,1531.0867293163383,1523.152856386596,1507.9962080758946,1456.8332303504874,1476.2658611982677,1487.167299274338,1505.8605847048843,1502.0394454955792,1539.452647557978,1470.9266007546491,1474.316553407045,1501.735974563426,1524.345451573615
2000-05-02,1487.1043020014688,1517.8850634917383,1566.1357031070913,1512.463835837976,1517.3530088878254,1529.2142976395778,1475.3781542400907,1501.127214501584,1517.9038090318402,1495.1653504003868,1449.9449863450018,1477.5744929355062,1489.0075616240815,1511.0942982309505,1495.8431312745402,1465.2185126716852,1484.8038905295139,1537.368563950668,1515.7049211136532,1514.1862239280078,1456.8332303504874,1476.2658611982677,1480.5770057653324,1505.8605847048843,1509.4873807685221,1539.452647557978,1470.9266007546491,1474.316553407045,1509.5457813574606,1516.2570323921861
2000-05-03,1481.4788589297625,1522.6531859638987,1570.6745372572743,1518.0892789096822,1508.3795788481286,1521.9661906071178,1482.1522345579695,1506.230880208025,1512.0681796875108,1502.5724746990145,1458.9184163846985,1470.8004126176274,1496.6746376454425,1506.5554640807675,1488.556047564234,1460.4503901995247,1478.8873475333326,1543.2041932949974,1508.8905503007074,1506.5191479066468,1451.7295646440464,1484.9075676503521,1487.8640894756386,1511.7771277010656,1516.301751581468,1530.8109411058936,1464.260813760142,1480.9823404015522,1516.7938883899205,1508.8499080935585
2000-05-04,1489.3872435076723,1513.5474158350878,1561.789743197631,1510.1808943317724,1513.147311578935,1528.3160341845858,1488.3770214474341,1497.3324046030152,1506.643684910271,1509.3864878957947,1454.1506836538922,1464.5756257281628,1490.3839996253316,1515.4402581404108,1481.8622196572373,1469.5561603283356,1486.9061851655954,1548.628688072237,1502.6629924446513,1512.8097859267577,1460.628040249056,1493.0711250948004,1494.5579173826352,1503.7582900688028,1522.529309437524,1522.6473836614452,1458.0867815500592,1487.1563726116349,1510.4440448124526,1502.0358948967782
2000-05-05,1496.7757929848874,1518.6285995416633,1561.789743197631,1502.7923448545573,1513.147311578935,1528.3160341845858,1480.8045188012263,1489.1112880933663,1500.167927913506,1509.3864878957947,1462.1132827071715,1472.1481283743706,1490.3839996253316,1515.4402581404108,1481.8622196572373,1464.47497662176,1478.943586112316,1548.628688072237,1496.8713633269035,1512.8097859267577,1468.849156758705,1487.6325160163235,1494.5579173826352,1503.7582900688028,1528.3209385552718,1528.0859927399222,1466.0739283058917,1479.1692258558023,1516.9198018092177,1502.0358948967782
2000-05-06,1503.6791752928193,1524.2348799779654,1565.0230804661187,1498.014233920814,1517.9838509840583,1520.1968014479146,1474.3882213504073,1497.2268200816536,1494.2093646430658,1503.6327792911407,1469.483058237671,1467.1998200570908,1498.5032323620028,1520.3885664576906,1475.751226885847,1459.1386857525238,1471.5738105818166,1553.4067990059805,1502.9823560982938,1504.7643311568481,1465.6158194902173,1494.0488134671425,1488.951636946333,1496.854907760871,1534.074647159926,1519.9704607516348,1461.2373889007683,1487.214680625712,1522.878365079658,1507.3721857660146
2000-05-07,1496.7500820768805,1529.414790612247,1555.440161498359,1493.5754606990768,1509.368727408017,1512.731790212142,1468.436700182007,1491.4749049805155,1501.8498299375522,1498.2815681853322,1462.796656272215,1462.6119304689616,1505.9682435977754,1524.9764560458198,1483.5100490420325,1454.2116659398641,1478.2602125472727,1557.8455722277176,1495.2235339421084,1497.3708282701857,1475.198738457977,1500.000334635543,1483.7717263120514,1503.7840009768097,1539.4258582657344,1525.722375852773,1469.8525124768096,1494.6081835123744,1515.2378997851715,1512.2992055786742
2000-05-08,1490.3883383956547,1534.2219185405365,1546.3065624344022,1502.216798333342,1514.4869707332257,1505.8331424656074,1462.9015211648243,1499.381252833733,1508.9500395793757,1498.2815681853322,1456.6574431097197,1471.3670766360217,1512.86689134431,1516.2213098787597,1490.6184013069096,1463.2127500640288,1484.399425709768,1549.2042345934524,1488.1151816772312,1503.941961426203,1484.3323375219338,1505.5355136527255,1478.964598383762,1510.1457446580355,1539.4258582657344,1517.8160279995554,1464.734269151601,1488.037050356357,1508.137690143348,1503.2981214545096
2000-05-09,1497.5412439665597,1540.0103044925957,1537.5883186299054,1495.8120131130793,1520.736453592859,1499.583659605974,1469.6868811179374,1499.381252833733,1514.7118805724624,1503.9925771053745,1451.9538376513426,1465.6560677159794,1517.570496802687,1510.4329239267006,1499.3366451114064,1456.4273901109157,1478.6375847166812,1552.7396352468318,1488.1151816772312,1496.789055855298,1484.3323375219338,1505.5355136527255,1478.964598383762,1502.5824203801285,1545.0847764393372,1512.1571098259526,1461.1988684982216,1495.600374634264,1514.5424753636107,1503.2981214545096
2000-05-10,1490.8681383636613,1545.3463749690093,1542.7814346768082,1489.9243503676385,1513.363926816485,1506.956186382348,1462.4456660498201,1505.212086001935,1506.59726734536,1495.7637723501316,1451.9538376513426,1473.8848724712223,1517.570496802687,1505.096853450287,1494.1435290645036,1463.668605179033,1486.7521979437836,1556.0593106956683,1495.3705836280315,1503.4621614581965,1478.4506178158636,1498.2801117019253,1473.13376521556,1508.9872615770564,1537.496123884519,1519.7457623807709,1457.879193049385,1489.195533437336,1520.4301381090515,1509.1798411605798
2000-05-11,1484.6772050702616,1550.2868283184137,1534.3469242016545,1484.495864380707,1519.7280986026844,1500.5920145961486,1469.289545579075,1510.5837522903576,1499.1287583655276,1488.1982567227496,1447.5691011128501,1481.4503880986042,1521.9552333411796,1500.1564001008826,1502.5780395396573,1456.8247256497782,1494.220706923616,1556.0593106956683,1488.8537097088288,1509.6530947515962,1486.1753416333474,1504.796985621128,1467.7620989271377,1501.5255052375887,1543.2647627241154,1513.9771235411745,1457.879193049385,1496.6572897768037,1525.858624095983,1501.455117343096
2000-05-12,1491.8474615722926,1550.2868283184137,1526.5347928691579,1479.1236350097483,1525.100327973643,1500.5920145961486,1462.0551032222581,1515.5694936673312,1506.6557342528467,1488.1982567227496,1447.5691011128501,1481.4503880986042,1514.4282574538604,1500.1564001008826,1510.390170872154,1464.059168006595,1494.220706923616,1546.3530773120613,1496.042817442554,1515.9674456760679,1493.3838484910127,1497.6078778874028,1462.776357550164,1495.211154313117,1543.2647627241154,1513.9771235411745,1467.585426432992,1489.4870332747728,1525.858624095983,1494.2466104854307
2000-05-13,1485.0940312116104,1553.9140778208675,1531.903720674943,1474.1217034976032,1530.1022594857882,1493.7180324447174,1456.627058471031,1520.956118763006,1513.5622126031728,1496.88292939936,1457.9981117095087,1476.0637630029294,1507.5217791035343,1507.2228957634343,1516.4447491942167,1471.9002723801466,1501.0946890750472,1535.9240667154027,1489.9882391204912,1521.7737154660183,1488.0149206852275,1489.7667735138511,1459.1491080477101,1489.4048845231666,1534.580090047505,1506.9106278786228,1476.6030075508586,1496.240463635455,1516.8410429781165,1499.6746552366578
2000-05-14,1478.823579449733,1557.3356547165854,1536.9159740694074,1469.4703288959686,1534.7536340874228,1500.6550487198447,1464.8243416080938,1525.9571221210506,1519.9205981060725,1504.8865742810576,1467.7224863587037,1471.0627596448849,1501.1633936006347,1513.756016387646,1522.08513025564,1465.923889957432,1494.15767279992,1526.1996920662077,1484.347858059068,1513.9996489863759,1483.0026672907632,1495.7431559365657,1455.7275311519923,1497.178951002809,1526.5764451658074,1500.377507254411,1471.3719016034745,1502.5109153973324,1522.0721489255006,1491.477372099595
2000-05-15,1486.45564313476,1546.9371295476744,1541.5698398950942,1465.1085889586664,1539.115374024725,1507.0441391042568,1459.2080568137565,1517.2049216752898,1512.6551656949894,1512.2832587708401,1476.7279799919995,1479.8149600906456,1508.4288260117178,1506.6427526637099,1513.9971725739765,1460.4134065648889,1487.7685824155078,1517.194198432912,1492.4358157407314,1519.9612059897647,1478.3488014650763,1501.2536393291089,1466.1260563209032,1491.2173939994202,1519.179760676025,1507.4907709783472,1466.5292943318188,1494.8788517123053,1526.9147561971563,1497.0936568939323
2000-05-16,1486.45564313476,1546.9371295476744,1541.5698398950942,1465.1085889586664,1545.1874250017872,1507.0441391042568,1459.2080568137565,1522.5301093731005,1512.6551656949894,1512.2832587708401,1476.7279799919995,1474.489772392835,1502.2918858704193,1506.6427526637099,1513.9971725739765,1460.4134065648889,1481.2089636046771,1517.194198432912,1492.4358157407314,1526.0981461310632,1478.3488014650763,1501.2536393291089,1466.1260563209032,1497.7770128102509,1519.179760676025,1507.4907709783472,1460.9442980417264,1500.4638480023978,1520.842705220094,1497.0936568939323
2000-05-17,1478.9056788164048,1538.459859446106,1547.1546081453253,1472.6585532770216,1537.7040297377198,1513.9856099955525,1454.2423799044882,1528.2358557943799,1517.8868733853087,1518.1390965983803,1471.4962723016802,1467.1565519294095,1509.7077840142563,1511.6084295729781,1505.698932910637,1467.7466270283144,1475.185342390476,1510.2527275416162,1486.5799779131912,1518.6822479872262,1472.7484916613228,1495.5478929078295,1474.4242959842427,1503.800634024452,1513.5949924257939,1513.0910807821008,1455.780541778751,1505.627604265373,1528.3261004841615,1505.5709269955007
2000-05-18,1485.3914865762192,1530.6375307026979,1552.3395043712267,1466.1727455172072,1543.8942575881174,1507.2420348005444,1449.6149041512886,1520.558315041104,1522.737142996594,1510.2591144377766,1466.6460026903949,1467.1565519294095,1516.5915143103546,1516.2359053261778,1511.1036111435417,1467.7466270283144,1469.6321791551409,1516.9963027366243,1494.459960073795,1511.798517691128,1480.9786486394455,1503.2254336611054,1469.019617751338,1509.3537972597871,1508.4100961998925,1504.860923803978,1450.9987204416286,1510.4094256024955,1522.135872633764,1513.393255738909
2000-05-19,1485.3914865762192,1536.5737764679448,1557.1629357875772,1461.2024489835244,1543.8942575881174,1507.2420348005444,1449.6149041512886,1526.4575570905943,1522.737142996594,1510.2591144377766,1466.6460026903949,1467.1565519294095,1516.5915143103546,1516.2359053261778,1502.9618996771194,1467.7466270283144,1477.8134579076493,1516.9963027366243,1494.459960073795,1503.6172389386195,1475.1606256813513,1497.326191611615,1477.1613292177603,1509.3537972597871,1503.586664783542,1510.6789467620722,1450.9987204416286,1515.3797221361783,1522.135872633764,1507.457009973662
2000-05-20,1493.2801729035295,1528.3572522482693,1548.0552335325235,1461.2024489835244,1547.6670973324387,1514.3666134938642,1459.2603753598485,1516.8120858820344,1515.9797032836104,1515.6483797411804,1462.8731629460735,1462.0651713195814,1508.7028279830442,1522.3152749297174,1496.8825300735798,1475.8628730646276,1485.4219885607608,1523.753742449608,1502.6764842934704,1496.008708285508,1469.7713603779475,1504.4246556527305,1486.269031472814,1513.824781272297,1495.4704187472287,1503.5804827209568,1446.5277364291187,1515.3797221361783,1515.0112939404441,1512.5483905834901
2000-05-21,1500.5261410059315,1520.7862439151643,1552.2567164943232,1456.6017997892977,1538.3258660141512,1520.9917196296617,1454.655115860552,1521.4173453813307,1522.8439283117352,1520.6601875259953,1472.214394264361,1457.3647394314185,1501.4568598806422,1527.962455531135,1491.2353494721622,1483.3242784500744,1492.4920356632763,1516.889517421483,1510.2474926265754,1488.9386611829925,1464.7595525931326,1497.8372479558152,1482.0675485110144,1504.7986199169657,1488.0090133617819,1510.167890417872,1455.55389778445,1519.980371330405,1508.3861878046466,1517.248822471653
2000-05-22,1493.9370374738617,1513.8258281013825,1556.2022982540334,1452.3303522254464,1529.4642791053684,1527.1349893977126,1463.9244816742948,1512.147979567588,1529.1545167672818,1511.7817991785994,1481.0759811731439,1453.003079162585,1508.0459634127121,1533.2080021055212,1485.989802897776,1476.8365915424388,1485.6659896055944,1510.5789289659365,1517.2079084403572,1495.7647072406744,1473.6379409405286,1491.7198177635637,1478.1219667513042,1509.5947643084398,1494.4967002694175,1516.2853206101236,1450.757753392976,1524.2518188942563,1502.2429180365957,1521.6104827404865
2000-05-23,1493.9370374738617,1513.8258281013825,1556.2022982540334,1452.3303522254464,1529.4642791053684,1519.5309090486342,1463.9244816742948,1506.4349167107034,1529.1545167672818,1511.7817991785994,1481.0759811731439,1447.1728197723505,1508.0459634127121,1538.9210649624058,1485.989802897776,1482.6668509326732,1485.6659896055944,1510.5789289659365,1508.9539393837151,1495.7647072406744,1473.6379409405286,1491.7198177635637,1486.3759358079462,1509.5947643084398,1494.4967002694175,1516.2853206101236,1450.757753392976,1524.2518188942563,1509.8469983856742,1521.6104827404865
2000-05-24,1500.341325713765,1519.522138781148,1546.846989587039,1461.3601526393518,1522.2192485744088,1525.7546268273586,1459.1442234928968,1514.0598564626987,1520.597637669616,1516.5620573599974,1489.6328602708097,1455.0378132681737,1502.067362228973,1531.2961252104105,1480.6079019709048,1492.0221595996677,1479.2617013656911,1504.355211187212,1514.7652811757248,1487.1248387356566,1465.7729474447053,1486.0235070837982,1480.5645940159366,1500.5649638945345,1488.8809025786347,1521.6672215369947,1459.3976218979938,1530.2304200779954,1517.0920289166338,1527.2262804312693
2000-05-25,1506.2791346971562,1524.7821119231273,1551.459871675111,1469.6705387487368,1528.5635102371343,1518.4260012969933,1454.7064179202755,1521.1664876209304,1512.724284954719,1520.9998629326187,1497.5062129857067,1448.6616118933516,1509.77940276563,1524.1894940521788,1475.5957292021885,1487.4092775115957,1473.3238923822998,1511.6838367175774,1506.76314710589,1492.8924994295235,1472.1491488195275,1480.7635339418189,1488.5667280857713,1492.2545777851494,1496.9425800861734,1526.679394305711,1453.6299612041269,1522.5183795413384,1510.7477672539083,1519.1646029237306
2000-05-26,1511.788523400762,1529.6604928099894,1555.7758490639042,1477.2614445535783,1521.3880411840744,1511.6116886111872,1463.5873420719092,1521.1664876209304,1518.8002993771145,1512.118938780985,1491.4301985633113,1456.4199009401684,1503.652933051974,1524.1894940521788,1470.9454646546308,1483.0933001228025,1467.814503678694,1518.4981494033834,1506.76314710589,1498.2429534543182,1464.3908597727107,1475.8851530549568,1488.5667280857713,1484.663671980308,1504.4203245349079,1531.3296588532687,1448.279507179332,1528.6448492549944,1517.9232363069682,1511.6868584749961
2000-05-27,1504.847595916876,1534.4255194950706,1545.4675629839671,1484.7984454652744,1527.8575620875265,1518.466730106165,1458.509967474193,1525.8358846995295,1511.9452578821367,1504.2320455885006,1485.7627206673856,1466.7281870201055,1510.5938605358601,1528.5385692277077,1466.2760675760317,1478.3282734377212,1476.9014700111352,1512.0286284999313,1514.1100465049785,1490.705952542622,1460.0417845971817,1483.7720462474413,1496.1126097005229,1490.1430401288421,1509.4976991326241,1523.9827594541803,1442.800139030798,1519.5578829225533,1523.5907142028939,1504.1409768602446
2000-05-28,1498.4719015001365,1538.8478054975394,1549.3471058190248,1478.331664346257,1520.6572537490745,1524.805209537161,1466.957967548716,1517.2291938376475,1505.6067784511406,1510.0311900442125,1493.895098637302,1462.8486441850478,1516.9695549525995,1519.6300740434274,1474.8827584379137,1473.9059874352524,1485.2768573272988,1519.2289368383833,1520.9968674231704,1497.1727336616395,1468.950279781462,1477.9729017917293,1503.0427460502399,1495.2252577132535,1501.0496990581012,1517.0959385359884,1437.7179214463865,1511.1824956063897,1515.4583362329774,1497.2108405105275
2000-05-29,1505.7417179151175,1530.1292800587485,1539.4545654993192,1478.331664346257,1527.1789822976646,1517.5607826083485,1474.8634465701261,1509.150522415792,1512.8512053799532,1515.3918963110643,1488.0513190717982,1472.7411845047534,1509.6997385376185,1511.2485974456913,1482.9614298597692,1482.6245128740434,1492.9906718465052,1512.7072082897932,1527.3586454116414,1497.1727336616395,1477.3317563791982,1472.6121955248775,1509.4280395065784,1486.0478391782008,1493.144220036691,1510.7341605475174,1446.8953399814393,1503.4686810871833,1521.3021157984813,1490.825547054189
2000-05-30,1512.622121371684,1522.9307531866798,1543.7799320428455,1483.9999218175753,1527.1789822976646,1509.663887138191,1470.5380800265998,1509.150522415792,1505.9708019233867,1520.3631143082703,1481.9444415561723,1467.7699665075475,1509.6997385376185,1518.4276541843215,1475.8104047526087,1490.181098932782,1492.9906718465052,1518.7163766303142,1520.1795886730113,1491.1635653211185,1471.2667848594713,1479.763220632038,1501.8714534478397,1493.9447346483582,1499.2091915564179,1517.932687419586,1441.227082510121,1509.5755586028092,1521.3021157984813,1490.825547054189
2000-05-31,1505.7619336999667,1516.2609999994966,1547.822225260862,1489.2582803667274,1533.0358491304303,1515.7413288835955,1466.4957868085833,1515.0162333693204,1512.830989595104,1524.9624974939084,1489.7251728294061,1463.1705833219094,1503.8428717048528,1511.9657602849027,1469.2594342271593,1484.013260278236,1500.6258814527055,1511.1187035630733,1526.64148257243,1498.7612383883595,1465.7377855036386,1486.3141911574874,1508.0392921023858,1487.8672929029537,1504.7381909122505,1524.6024406067693,1435.9687239609689,1501.7948273295754,1513.666906192281,1484.9598361006606
2000-06-01,1499.4206457704622,1523.091521810126,1547.822225260862,1480.2415028118817,1525.4639120836696,1521.3591091367875,1466.4957868085833,1507.368175383837,1519.1722775246085,1529.239073142485,1483.5032205470964,1458.8940076733327,1511.4148087516135,1519.0736211933067,1463.2384064854,1478.3329976949801,1494.520477973796,1504.0521799008618,1519.533621664026,1505.827762050571,1460.6257699373193,1492.3352188992467,1513.7195546856417,1482.2495126497618,1509.8502064785698,1517.7719187961397,1444.9855015158146,1508.016779611885,1519.7723096711904,1492.607894086144
2000-06-02,1499.4206457704622,1529.4249390391747,1538.0652842556,1471.944090905326,1518.3934325303305,1521.3591091367875,1476.2527278138452,1500.1931905171314,1519.1722775246085,1529.239073142485,1483.5032205470964,1458.8940076733327,1518.4852883049525,1519.0736211933067,1463.2384064854,1478.3329976949801,1502.0501979103879,1504.0521799008618,1519.533621664026,1505.827762050571,1460.6257699373193,1492.3352188992467,1513.7195546856417,1482.2495126497618,1509.8502064785698,1511.4385015670912,1453.2829134223703,1508.016779611885,1512.2425897345986,1499.7828789528496
2000-06-03,1506.8189844636024,1535.2430760026623,1530.4037693582839,1466.3804287030152,1509.4061180598333,1525.8087177364366,1483.2241922347953,1506.8569600455419,1512.2890344569732,1534.0419661843864,1476.5317561261463,1454.4443990736836,1510.82174575444,1511.6752825001665,1471.8624485194089,1473.5301046530788,1495.3864283819773,1511.713694798178,1523.662733677361,1512.6088601972342,1469.6130844078166,1499.9987614497593,1505.772120921558,1490.1969464138454,1503.0691083319066,1518.3217446347264,1449.1538014090352,1502.1986426483975,1503.6185477005897,1505.3465411551604
2000-06-04,1500.3935482995344,1527.3349505964463,1536.1642850232313,1461.243957209152,1501.1203605890848,1516.3550979392148,1476.2717326252873,1512.982558254108,1519.0703843869628,1525.0650297838824,1483.4842157356543,1463.8980188709054,1517.0673611551458,1518.1007186642346,1479.79595574461,1482.5070410535827,1489.2608301734113,1505.9531791332306,1527.5185383972014,1518.8387355508505,1477.898841878565,1493.7531460490534,1511.8703222353167,1484.0987451000867,1496.8392329782903,1511.5403947047369,1445.2979966891949,1510.1067680546134,1495.6850404753886,1510.4830126490235
2000-06-05,1507.7135285956276,1520.0583159062855,1528.6293893975821,1456.4844593156934,1493.5012594555944,1521.1397811157062,1469.857200190883,1518.6334185941919,1525.374539620098,1530.1489985103096,1489.8987481700585,1459.113335694414,1522.8398226040542,1510.7807383681413,1473.7162678658779,1477.4230723271555,1483.6099698333273,1513.4880747588797,1518.2137652073968,1511.4400104959664,1485.5179430120554,1487.980684600145,1504.0719989962188,1491.8970683391847,1504.2379580331744,1505.2362394716017,1454.6027698789994,1517.3834027447742,1501.7647283541207,1515.2425105424823
2000-06-06,1500.975104817874,1511.455970417671,1521.1861625487334,1465.2572262622223,1499.4507202877026,1527.5536284695481,1478.4595456794975,1512.21957124035,1530.2760160978978,1522.0099452589916,1483.1040308510346,1466.847385881659,1528.7827691889518,1504.4470705008025,1467.7668070337697,1472.5215958493557,1475.8759196460824,1507.0064518842237,1509.440998260868,1517.7569605363415,1477.6484702413786,1494.7754019191689,1497.7550489558437,1500.0361215905027,1510.9763818109282,1499.2932928867042,1462.4722426496762,1523.717070612113,1509.2079552029695,1521.7241334171383
2000-06-07,1507.9995215688052,1503.5192980356028,1527.2299434702315,1465.2572262622223,1504.9782823809337,1533.5191347010784,1486.3962180615658,1506.2540650088197,1534.8516955148662,1514.512149200586,1490.2071552359507,1460.4429815155943,1521.0225336443198,1511.735000186474,1462.2392449405386,1467.9459164323873,1482.280324012147,1514.0845264106479,1509.440998260868,1523.578836721016,1470.3357810685554,1487.6722775342528,1491.9331727711692,1507.5339176489083,1503.9519650599968,1507.0535284313362,1469.7849318224994,1516.4291409264415,1503.1641742814713,1514.6460588907141
2000-06-08,1514.4570747328814,1496.219024522231,1519.8747213652875,1460.3501182245961,1496.5847868882106,1539.0857972860263,1493.6964915749377,1500.6874024238718,1539.123444707431,1520.872852239459,1483.421376040503,1454.512883659946,1513.8830691952378,1518.5075887871571,1470.6327404332617,1463.6741672398225,1488.2104218677953,1520.6560065759022,1514.348106298494,1528.94915605259,1477.074136756482,1494.4580567297005,1486.562853439595,1501.1732146100353,1497.4944118959206,1514.1929928804182,1463.046576134573,1509.6565523257584,1510.5193963864153,1508.0745787254598
2000-06-09,1514.4570747328814,1496.219024522231,1519.8747213652875,1455.7401492436602,1504.8543588703578,1539.0857972860263,1493.6964915749377,1500.6874024238718,1530.8538727252837,1520.872852239459,1483.421376040503,1450.2493333405332,1513.8830691952378,1522.77113910657,1470.6327404332617,1463.6741672398225,1488.2104218677953,1520.6560065759022,1518.95807527943,1528.94915605259,1477.074136756482,1494.4580567297005,1486.562853439595,1501.1732146100353,1497.4944118959206,1514.1929928804182,1463.046576134573,1509.6565523257584,1510.5193963864153,1508.0745787254598
2000-06-10,1507.169427064354,1503.5066721907583,1525.816367054012,1449.7533715130985,1498.9127131816333,1543.8580085671128,1488.924280293851,1495.3045542369305,1536.236720912225,1526.9580602483443,1491.3123999024515,1458.289296271543,1519.735639508826,1516.4993901008834,1463.5430073325074,1457.9091206410296,1493.9754684665882,1514.022167714233,1525.591914141099,1535.2209050582767,1483.0609144870436,1488.6054864161124,1478.5228905085853,1494.4082096018922,1504.2594169040638,1506.3019690184697,1470.1363092353272,1503.5713443168731,1517.0464719716795,1501.5475031401957
2000-06-11,1513.5969669419585,1497.0791323131539,1531.2986027702527,1457.8405070232532,1493.4304774653926,1548.322304244926,1484.459984616038,1490.330291546077,1541.2109836030786,1532.570021568763,1498.5586262098886,1452.3641195607534,1525.1277550940954,1523.7299147488197,1470.5959447750438,1465.9485057911625,1485.9360833164553,1521.0524045702884,1518.5616772850437,1527.9903804103403,1474.973778976889,1483.213370830843,1484.448067219375,1501.376986755231,1497.290639750725,1499.0557427110325,1463.0833717927908,1497.9593829964545,1509.86816018357,1508.7258149283052
2000-06-12,1506.3494235633068,1504.3266756918056,1523.4284597390322,1465.2975839047238,1501.3006204966132,1539.6329498964565,1493.1493389645075,1498.6665620997032,1532.8747130494523,1537.7460775490238,1491.931178413384,1446.9237874900957,1517.0427614491603,1517.3965764928662,1463.5092611874672,1473.4340702116194,1478.4505188959984,1521.0524045702884,1518.5616772850437,1534.3237186662939,1467.5167020954184,1491.298364475778,1489.8883992900326,1507.8532269418492,1490.8143995641067,1505.6831905075371,1470.1700553803673,1492.7833270161937,1516.441172987894,1502.152802123981
2000-06-13,1506.3494235633068,1511.3562112299676,1528.8803262776353,1465.2975839047238,1501.3006204966132,1545.8907264459172,1493.1493389645075,1491.6769288610162,1526.6169364999917,1537.7460775490238,1486.1910084934354,1446.9237874900957,1510.109470193072,1510.3670409547042,1470.4381675218758,1481.276929000264,1487.3177877997532,1521.0524045702884,1518.5616772850437,1525.456449762539,1460.5877957610098,1485.846497937175,1483.839878537103,1514.7865181979375,1497.8040328027937,1511.7317112604667,1470.1700553803673,1492.7833270161937,1522.1813429078427,1494.3099433353364
